movieId,userId,rating,movieAvgRating,userAvgRating,,,,
1,13820,4,3.91,4,,0.09,,0
1,2556,5,3.91,5,,1.09,,0
1,3189,5,3.91,4,,1.09,,1
1,4083,5,3.91,4.75,,1.09,,0.25
1,18073,5,3.91,5,,1.09,,0
1,24077,3,3.91,3.57,,0.91,,0.57
1,24236,4,3.91,4,,0.09,,0
1,6322,5,3.91,5,,1.09,,0
1,681,4,3.91,4,,0.09,,0
1,9277,4,3.91,4,,0.09,,0
1,1745,3,3.91,3,,0.91,,0
1,24692,5,3.91,4.5,,1.09,,0.5
1,17980,4.5,3.91,4.25,,0.59,,0.25
1,4722,5,3.91,4,,1.09,,1
1,7558,4,3.91,4,,0.09,,0
1,27820,4.5,3.91,3.75,,0.59,,0.75
1,23830,4,3.91,4,,0.09,,0
1,29222,5,3.91,5,,1.09,,0
1,13142,3,3.91,3,,0.91,,0
1,20555,3,3.91,3,,0.91,,0
1,23625,2,3.91,2,,1.91,,0
1,23958,5,3.91,5,,1.09,,0
1,26888,4,3.91,4,,0.09,,0
1,8807,4,3.91,3,,0.09,,1
1,8267,5,3.91,5,,1.09,,0
1,3922,4,3.91,4,,0.09,,0
1,26322,4,3.91,4,,0.09,,0
1,28330,3,3.91,3,,0.91,,0
1,20969,5,3.91,4.83,,1.09,,0.17
1,19864,3,3.91,3,,0.91,,0
1,27586,3,3.91,3,,0.91,,0
1,6793,5,3.91,4.83,,1.09,,0.17
1,8193,5,3.91,5,,1.09,,0
1,13150,4.5,3.91,2.75,,0.59,,1.75
1,15165,4.5,3.91,3,,0.59,,1.5
1,15264,4,3.91,4,,0.09,,0
1,20288,3,3.91,2.25,,0.91,,0.75
1,23657,4.5,3.91,4.5,,0.59,,0
1,2633,5,3.91,4.17,,1.09,,0.83
1,5000,5,3.91,5,,1.09,,0
1,9670,5,3.91,5,,1.09,,0
1,18977,3.5,3.91,3.5,,0.41,,0
1,16293,3,3.91,3,,0.91,,0
1,16697,2,3.91,2.83,,1.91,,0.83
1,27602,5,3.91,5,,1.09,,0
1,4507,4,3.91,4.06,,0.09,,0.06
1,8565,3,3.91,3,,0.91,,0
1,16356,4,3.91,4,,0.09,,0
1,18712,4,3.91,4.25,,0.09,,0.25
1,21055,3,3.91,3.5,,0.91,,0.5
1,29764,5,3.91,4.33,,1.09,,0.67
1,28781,2,3.91,3.25,,1.91,,1.25
1,7788,3,3.91,3,,0.91,,0
1,25374,4,3.91,4,,0.09,,0
1,3851,5,3.91,4,,1.09,,1
1,5381,5,3.91,5,,1.09,,0
1,10721,3.5,3.91,3.93,,0.41,,0.43
1,14519,4,3.91,3.25,,0.09,,0.75
1,19759,5,3.91,5,,1.09,,0
1,23909,3,3.91,3,,0.91,,0
1,25192,0.5,3.91,2,,3.41,,1.5
1,360,5,3.91,5,,1.09,,0
1,26409,4,3.91,4,,0.09,,0
1,5329,4,3.91,3.67,,0.09,,0.33
1,8122,5,3.91,3,,1.09,,2
1,14428,3,3.91,3,,0.91,,0
1,12831,5,3.91,4.5,,1.09,,0.5
1,11194,3,3.91,3,,0.91,,0
1,13827,5,3.91,4.8,,1.09,,0.2
1,1741,4,3.91,3.25,,0.09,,0.75
1,18479,3.5,3.91,3.5,,0.41,,0
1,19491,4.5,3.91,4.3,,0.59,,0.2
1,1997,4.5,3.91,4.5,,0.59,,0
1,24301,4,3.91,4,,0.09,,0
1,9780,4,3.91,4,,0.09,,0
1,24695,5,3.91,4.33,,1.09,,0.67
1,6390,4,3.91,3.67,,0.09,,0.33
1,16216,3.5,3.91,3.5,,0.41,,0
1,27306,4,3.91,4,,0.09,,0
1,7622,3,3.91,3,,0.91,,0
1,12851,5,3.91,5,,1.09,,0
1,2511,1.5,3.91,1.5,,2.41,,0
1,28437,5,3.91,5,,1.09,,0
1,3135,5,3.91,5,,1.09,,0
1,4344,3,3.91,3,,0.91,,0
1,4678,5,3.91,4.33,,1.09,,0.67
1,26631,5,3.91,5,,1.09,,0
1,28036,4,3.91,4,,0.09,,0
1,8932,4,3.91,3.93,,0.09,,0.07
1,1672,3.5,3.91,3.5,,0.41,,0
1,20163,4,3.91,4,,0.09,,0
1,26763,4.5,3.91,4.75,,0.59,,0.25
1,29100,2.5,3.91,2.5,,1.41,,0
1,10598,3,3.91,3.33,,0.91,,0.33
1,12020,4,3.91,4,,0.09,,0
1,20416,5,3.91,5,,1.09,,0
1,24816,4,3.91,3.5,,0.09,,0.5
1,2771,4.5,3.91,4.5,,0.59,,0
1,13899,5,3.91,4.5,,1.09,,0.5
1,22463,4,3.91,3.5,,0.09,,0.5
1,28377,4,3.91,4,,0.09,,0
1,4558,4,3.91,3.5,,0.09,,0.5
1,14785,3,3.91,3.25,,0.91,,0.25
1,20264,5,3.91,5,,1.09,,0
1,22876,3,3.91,3,,0.91,,0
1,28778,4,3.91,4.25,,0.09,,0.25
1,6031,4,3.91,4,,0.09,,0
1,7061,4.5,3.91,4,,0.59,,0.5
1,970,2,3.91,3.33,,1.91,,1.33
1,23793,4,3.91,3.5,,0.09,,0.5
1,11417,5,3.91,5,,1.09,,0
1,2861,4,3.91,4,,0.09,,0
1,23449,4.5,3.91,4.5,,0.59,,0
1,8500,3,3.91,3.5,,0.91,,0.5
1,3532,2,3.91,3,,1.91,,1
1,24999,3,3.91,2.67,,0.91,,0.33
1,23291,3,3.91,4,,0.91,,1
1,26833,4,3.91,3.72,,0.09,,0.28
1,28788,3,3.91,3,,0.91,,0
1,7210,5,3.91,4.67,,1.09,,0.33
1,10722,5,3.91,5,,1.09,,0
1,114,3,3.91,4,,0.91,,1
1,18653,4,3.91,4,,0.09,,0
1,19290,4.5,3.91,4.29,,0.59,,0.21
1,430,2.5,3.91,2.5,,1.41,,0
1,5921,4,3.91,3.5,,0.09,,0.5
1,21695,4,3.91,4,,0.09,,0
1,26770,5,3.91,4.5,,1.09,,0.5
1,9705,3,3.91,3,,0.91,,0
1,3288,4,3.91,4.1,,0.09,,0.1
1,25331,4,3.91,4.33,,0.09,,0.33
1,16284,3.5,3.91,3.5,,0.41,,0
1,15447,5,3.91,2.75,,1.09,,2.25
1,15786,5,3.91,5,,1.09,,0
1,20827,5,3.91,5,,1.09,,0
1,22069,4,3.91,4,,0.09,,0
1,24270,4,3.91,4,,0.09,,0
1,7234,3.5,3.91,3.5,,0.41,,0
1,12705,5,3.91,5,,1.09,,0
1,15697,5,3.91,5,,1.09,,0
1,17032,2.5,3.91,2.88,,1.41,,0.38
1,17988,4,3.91,4.13,,0.09,,0.13
1,18080,4.5,3.91,4.5,,0.59,,0
1,18803,4,3.91,4,,0.09,,0
1,215,2,3.91,2,,1.91,,0
1,28721,4,3.91,4,,0.09,,0
1,4893,3,3.91,3.6,,0.91,,0.6
1,23026,4.5,3.91,4.5,,0.59,,0
1,5489,4,3.91,4,,0.09,,0
1,15387,1,3.91,1.33,,2.91,,0.33
1,19495,4,3.91,4,,0.09,,0
1,25884,4,3.91,4.33,,0.09,,0.33
1,28898,5,3.91,5,,1.09,,0
1,29333,3.5,3.91,3.25,,0.41,,0.25
1,17610,4,3.91,4,,0.09,,0
1,21074,4,3.91,4,,0.09,,0
1,8617,5,3.91,5,,1.09,,0
1,4078,4,3.91,4,,0.09,,0
1,14151,3,3.91,3.6,,0.91,,0.6
1,2948,3.5,3.91,3.5,,0.41,,0
1,12465,4.5,3.91,3.5,,0.59,,1
1,18913,5,3.91,4.5,,1.09,,0.5
1,17953,4,3.91,3.5,,0.09,,0.5
1,12296,4,3.91,4,,0.09,,0
1,12192,5,3.91,4,,1.09,,1
1,28632,5,3.91,5,,1.09,,0
1,5706,4.5,3.91,4.5,,0.59,,0
1,7907,4,3.91,4.67,,0.09,,0.67
1,10119,3.5,3.91,3.5,,0.41,,0
1,10857,4,3.91,4,,0.09,,0
1,11152,4,3.91,4,,0.09,,0
1,13889,4,3.91,4,,0.09,,0
1,12387,4,3.91,4,,0.09,,0
1,16554,4,3.91,4,,0.09,,0
1,19219,3,3.91,3,,0.91,,0
1,22253,3.5,3.91,3.5,,0.41,,0
1,26522,4.5,3.91,4.5,,0.59,,0
1,28789,4.5,3.91,3.83,,0.59,,0.67
1,6842,1.5,3.91,2.83,,2.41,,1.33
1,5412,5,3.91,5,,1.09,,0
1,4856,5,3.91,5,,1.09,,0
1,2720,5,3.91,4.5,,1.09,,0.5
1,15015,4,3.91,4.33,,0.09,,0.33
1,21745,2,3.91,2.25,,1.91,,0.25
1,11081,2.5,3.91,2.5,,1.41,,0
1,2232,3,3.91,3.08,,0.91,,0.08
1,4284,4,3.91,4,,0.09,,0
1,6553,3.5,3.91,3.5,,0.41,,0
1,758,3,3.91,3,,0.91,,0
1,16307,5,3.91,5,,1.09,,0
1,1849,4.5,3.91,4,,0.59,,0.5
1,23093,5,3.91,5,,1.09,,0
1,24933,4,3.91,4,,0.09,,0
1,8039,4,3.91,4,,0.09,,0
1,29785,4,3.91,4,,0.09,,0
1,7683,3,3.91,3,,0.91,,0
1,28034,4.5,3.91,4.5,,0.59,,0
1,1897,5,3.91,5,,1.09,,0
1,16273,3,3.91,3,,0.91,,0
1,14738,3,3.91,3,,0.91,,0
1,15571,4.5,3.91,4.25,,0.59,,0.25
1,21201,4,3.91,3.67,,0.09,,0.33
1,25826,5,3.91,4.5,,1.09,,0.5
1,17016,4,3.91,4.5,,0.09,,0.5
1,25233,4,3.91,4,,0.09,,0
1,25291,4,3.91,4,,0.09,,0
1,21364,3,3.91,3,,0.91,,0
1,6715,3.5,3.91,3.5,,0.41,,0
1,26592,3,3.91,3,,0.91,,0
1,26209,4,3.91,4,,0.09,,0
1,24419,3.5,3.91,3.25,,0.41,,0.25
1,6103,4,3.91,3.75,,0.09,,0.25
1,9343,4,3.91,4,,0.09,,0
1,14,4.5,3.91,4.5,,0.59,,0
1,2307,4,3.91,4,,0.09,,0
1,23251,5,3.91,3.99,,1.09,,1.01
1,3886,5,3.91,5,,1.09,,0
1,11877,3,3.91,3,,0.91,,0
1,28298,3,3.91,4,,0.91,,1
1,5946,3.5,3.91,3.5,,0.41,,0
1,7572,3.5,3.91,3.5,,0.41,,0
1,24443,5,3.91,4.17,,1.09,,0.83
1,6371,4,3.91,4,,0.09,,0
1,9314,4,3.91,4,,0.09,,0
1,28656,3,3.91,3,,0.91,,0
1,27363,4,3.91,3.33,,0.09,,0.67
1,205,4,3.91,3.67,,0.09,,0.33
1,13071,4,3.91,4,,0.09,,0
1,11596,4.5,3.91,4.17,,0.59,,0.33
1,16140,4,3.91,4,,0.09,,0
1,18578,4,3.91,4,,0.09,,0
1,20001,5,3.91,5,,1.09,,0
1,27660,4,3.91,4.33,,0.09,,0.33
1,14625,4,3.91,4,,0.09,,0
1,10671,4,3.91,4.5,,0.09,,0.5
1,2476,4,3.91,4,,0.09,,0
1,27449,3.5,3.91,3.5,,0.41,,0
1,27898,3,3.91,3,,0.91,,0
1,15088,4.5,3.91,4.5,,0.59,,0
1,2104,4.5,3.91,4.5,,0.59,,0
1,21165,4,3.91,3.45,,0.09,,0.55
1,23538,3,3.91,3,,0.91,,0
1,27182,4,3.91,4,,0.09,,0
1,7783,4,3.91,4,,0.09,,0
1,22991,3,3.91,3.75,,0.91,,0.75
1,14155,5,3.91,5,,1.09,,0
1,19650,4,3.91,4,,0.09,,0
1,23566,5,3.91,5,,1.09,,0
1,9208,4.5,3.91,4,,0.59,,0.5
1,7754,4,3.91,3.75,,0.09,,0.25
1,23962,4.5,3.91,4.5,,0.59,,0
1,19731,5,3.91,5,,1.09,,0
1,12144,5,3.91,5,,1.09,,0
1,11,4.5,3.91,4.5,,0.59,,0
1,20872,4,3.91,4,,0.09,,0
1,18397,2,3.91,3,,1.91,,1
1,21398,4,3.91,3.72,,0.09,,0.28
1,18524,4,3.91,4,,0.09,,0
1,13275,3,3.91,3,,0.91,,0
1,7828,2.5,3.91,2.5,,1.41,,0
1,25414,4.5,3.91,4.17,,0.59,,0.33
1,23690,4,3.91,4,,0.09,,0
1,24226,3.5,3.91,3.83,,0.41,,0.33
1,6029,5,3.91,5,,1.09,,0
1,10622,2,3.91,2.6,,1.91,,0.6
1,16624,4.5,3.91,4.37,,0.59,,0.13
1,19667,3,3.91,3,,0.91,,0
1,4114,4,3.91,3.6,,0.09,,0.4
1,10972,5,3.91,4.5,,1.09,,0.5
1,13846,4,3.91,4,,0.09,,0
1,27949,4,3.91,4,,0.09,,0
1,28358,4.5,3.91,4,,0.59,,0.5
1,29879,4,3.91,4,,0.09,,0
1,3254,3.5,3.91,3.5,,0.41,,0
1,763,1,3.91,1,,2.91,,0
1,3709,5,3.91,5,,1.09,,0
1,27121,4,3.91,4,,0.09,,0
1,23937,4.5,3.91,4.5,,0.59,,0
1,22404,5,3.91,4,,1.09,,1
1,20168,4,3.91,4,,0.09,,0
1,2291,3,3.91,3,,0.91,,0
1,25931,3,3.91,4,,0.91,,1
1,3941,4,3.91,4,,0.09,,0
1,8045,4,3.91,4,,0.09,,0
1,27666,3,3.91,3,,0.91,,0
1,19697,4,3.91,4.25,,0.09,,0.25
1,15331,4,3.91,4,,0.09,,0
1,12778,4,3.91,4,,0.09,,0
1,19416,0.5,3.91,0.5,,3.41,,0
1,28069,3,3.91,4,,0.91,,1
1,29623,5,3.91,5,,1.09,,0
1,3212,4,3.91,4,,0.09,,0
1,27057,3.5,3.91,4,,0.41,,0.5
1,15450,4,3.91,4,,0.09,,0
1,14587,3,3.91,3.25,,0.91,,0.25
1,1743,4,3.91,4,,0.09,,0
1,8921,2,3.91,3,,1.91,,1
1,9523,4,3.91,4,,0.09,,0
1,1198,5,3.91,5,,1.09,,0
1,19849,5,3.91,4.5,,1.09,,0.5
1,26517,4,3.91,4,,0.09,,0
1,6447,3.5,3.91,3.67,,0.41,,0.17
1,9088,5,3.91,5,,1.09,,0
1,29048,3,3.91,3,,0.91,,0
1,6266,4,3.91,2.5,,0.09,,1.5
1,3687,5,3.91,4,,1.09,,1
1,20616,3,3.91,3,,0.91,,0
1,6255,2.5,3.91,2.75,,1.41,,0.25
1,22205,2,3.91,2.5,,1.91,,0.5
1,28239,1,3.91,2.37,,2.91,,1.37
1,9899,3,3.91,4,,0.91,,1
1,16022,5,3.91,5,,1.09,,0
1,20721,5,3.91,5,,1.09,,0
1,21550,3.5,3.91,3.5,,0.41,,0
1,25988,5,3.91,4.17,,1.09,,0.83
1,3779,4,3.91,4,,0.09,,0
1,4801,3.5,3.91,3.5,,0.41,,0
1,5272,3.5,3.91,2,,0.41,,1.5
1,6940,5,3.91,5,,1.09,,0
1,7512,5,3.91,5,,1.09,,0
1,6059,4,3.91,4,,0.09,,0
1,2138,3.5,3.91,3.5,,0.41,,0
1,20664,3.5,3.91,3.5,,0.41,,0
1,16846,4.5,3.91,4.5,,0.59,,0
1,20040,3,3.91,3,,0.91,,0
1,23414,4,3.91,4,,0.09,,0
1,29797,3,3.91,3.25,,0.91,,0.25
1,14299,4,3.91,4,,0.09,,0
1,11437,4.5,3.91,4.5,,0.59,,0
1,29574,4,3.91,4.5,,0.09,,0.5
1,4200,4,3.91,4,,0.09,,0
1,6792,5,3.91,4.67,,1.09,,0.33
1,9023,3.5,3.91,2.75,,0.41,,0.75
1,6945,4,3.91,4.13,,0.09,,0.13
1,5600,3,3.91,2.75,,0.91,,0.25
1,29710,4.5,3.91,4.3,,0.59,,0.2
1,25116,5,3.91,4,,1.09,,1
1,17064,4,3.91,4,,0.09,,0
1,13757,4,3.91,4,,0.09,,0
1,14037,4,3.91,4,,0.09,,0
1,18354,3.5,3.91,3.5,,0.41,,0
1,4405,5,3.91,3.5,,1.09,,1.5
1,19894,3,3.91,4,,0.91,,1
1,27845,4,3.91,4,,0.09,,0
1,6314,5,3.91,4.38,,1.09,,0.62
1,6881,2,3.91,2.88,,1.91,,0.88
1,8860,4,3.91,3.5,,0.09,,0.5
1,6853,4,3.91,4,,0.09,,0
1,2274,3.5,3.91,4.17,,0.41,,0.67
1,26610,4,3.91,4,,0.09,,0
1,12305,4,3.91,4,,0.09,,0
1,13925,2,3.91,2,,1.91,,0
1,20824,4,3.91,3,,0.09,,1
1,1851,3,3.91,3.75,,0.91,,0.75
1,4309,3.5,3.91,3.5,,0.41,,0
1,29500,4,3.91,4,,0.09,,0
1,5960,3.5,3.91,3.5,,0.41,,0
1,24127,4,3.91,4.17,,0.09,,0.17
1,18359,3,3.91,3,,0.91,,0
1,13873,4,3.91,4,,0.09,,0
1,23577,5,3.91,3.83,,1.09,,1.17
1,28806,5,3.91,5,,1.09,,0
1,4261,3.5,3.91,3.5,,0.41,,0
1,13485,5,3.91,4.33,,1.09,,0.67
1,1676,5,3.91,4.25,,1.09,,0.75
1,3208,4,3.91,4,,0.09,,0
1,26658,3.5,3.91,3.5,,0.41,,0
1,1061,3.5,3.91,2.67,,0.41,,0.83
1,17184,5,3.91,5,,1.09,,0
1,11668,4,3.91,4,,0.09,,0
1,11760,4.5,3.91,4.3,,0.59,,0.2
1,14298,3,3.91,3,,0.91,,0
1,15550,4,3.91,4,,0.09,,0
1,16225,5,3.91,5,,1.09,,0
1,18895,4,3.91,4,,0.09,,0
1,20241,3.5,3.91,4.25,,0.41,,0.75
1,10533,5,3.91,5,,1.09,,0
1,18010,4,3.91,2.5,,0.09,,1.5
1,24995,4,3.91,4,,0.09,,0
1,11357,4.5,3.91,4.5,,0.59,,0
1,21526,4,3.91,4,,0.09,,0
1,28046,4.5,3.91,4,,0.59,,0.5
1,7361,4,3.91,4,,0.09,,0
1,26319,3,3.91,3.83,,0.91,,0.83
1,9211,3,3.91,4,,0.91,,1
1,10581,3,3.91,3,,0.91,,0
1,12196,5,3.91,4.67,,1.09,,0.33
1,13414,2,3.91,1.5,,1.91,,0.5
1,17180,5,3.91,4.5,,1.09,,0.5
1,18890,4.5,3.91,4.5,,0.59,,0
1,1820,4,3.91,4,,0.09,,0
1,16304,3.5,3.91,3.5,,0.41,,0
1,4137,3.5,3.91,3.5,,0.41,,0
1,9226,5,3.91,5,,1.09,,0
1,18770,4,3.91,4,,0.09,,0
1,24283,3,3.91,3.5,,0.91,,0.5
1,28391,3.5,3.91,3.5,,0.41,,0
1,4713,4,3.91,4,,0.09,,0
1,8313,4.5,3.91,4.5,,0.59,,0
1,712,3,3.91,3,,0.91,,0
1,13211,4,3.91,4,,0.09,,0
1,6899,4,3.91,4,,0.09,,0
1,18145,5,3.91,5,,1.09,,0
1,10404,5,3.91,5,,1.09,,0
1,12722,3,3.91,3,,0.91,,0
1,3186,4,3.91,4,,0.09,,0
1,14426,5,3.91,5,,1.09,,0
1,21336,4,3.91,4,,0.09,,0
1,28773,5,3.91,5,,1.09,,0
1,5630,5,3.91,4.67,,1.09,,0.33
1,21057,4,3.91,3.83,,0.09,,0.17
1,23084,3.5,3.91,3.5,,0.41,,0
1,23437,4,3.91,3.45,,0.09,,0.55
1,136,5,3.91,5,,1.09,,0
1,7046,4,3.91,3.3,,0.09,,0.7
1,9551,3,3.91,3,,0.91,,0
1,10023,4,3.91,4,,0.09,,0
1,12131,3,3.91,2.8,,0.91,,0.2
1,4930,3,3.91,4,,0.91,,1
1,18068,4,3.91,4,,0.09,,0
1,15880,4,3.91,4.08,,0.09,,0.08
1,14926,3,3.91,3,,0.91,,0
1,11518,3.5,3.91,3.5,,0.41,,0
1,1143,5,3.91,4.5,,1.09,,0.5
1,10504,2,3.91,2,,1.91,,0
1,14189,2.5,3.91,3.5,,1.41,,1
1,14578,4,3.91,4.5,,0.09,,0.5
1,9108,4,3.91,4,,0.09,,0
1,29236,5,3.91,5,,1.09,,0
1,29336,3.5,3.91,3.5,,0.41,,0
1,4721,2,3.91,2,,1.91,,0
1,5376,4.5,3.91,4.5,,0.59,,0
1,15330,2,3.91,2.5,,1.91,,0.5
1,15748,5,3.91,5,,1.09,,0
1,3296,5,3.91,5,,1.09,,0
1,11601,5,3.91,5,,1.09,,0
1,16617,1.5,3.91,2.5,,2.41,,1
1,20882,4,3.91,4,,0.09,,0
1,26665,4,3.91,4.5,,0.09,,0.5
1,29281,4,3.91,4.67,,0.09,,0.67
1,5755,5,3.91,4.8,,1.09,,0.2
1,797,5,3.91,5,,1.09,,0
1,6514,1,3.91,2.17,,2.91,,1.17
1,3572,3.5,3.91,3.5,,0.41,,0
1,2676,3,3.91,3,,0.91,,0
1,20090,4,3.91,3,,0.09,,1
1,18273,4,3.91,4,,0.09,,0
1,1519,4,3.91,4,,0.09,,0
1,29006,4,3.91,4,,0.09,,0
1,17809,5,3.91,4.25,,1.09,,0.75
1,5503,3.5,3.91,3.67,,0.41,,0.17
1,5349,5,3.91,5,,1.09,,0
1,1387,3,3.91,3.38,,0.91,,0.38
1,3031,3,3.91,3.17,,0.91,,0.17
1,19810,3.5,3.91,3.5,,0.41,,0
1,25194,5,3.91,5,,1.09,,0
1,11110,5,3.91,5,,1.09,,0
1,1579,4,3.91,4,,0.09,,0
1,21063,5,3.91,4,,1.09,,1
1,26367,5,3.91,5,,1.09,,0
1,28435,4,3.91,4,,0.09,,0
1,8184,4,3.91,4.5,,0.09,,0.5
1,4843,3.5,3.91,3,,0.41,,0.5
1,22946,5,3.91,5,,1.09,,0
1,23322,4.5,3.91,4.5,,0.59,,0
1,24743,4,3.91,4.67,,0.09,,0.67
1,28490,3.5,3.91,3.5,,0.41,,0
1,10310,5,3.91,4,,1.09,,1
1,25688,4,3.91,4,,0.09,,0
1,26420,4,3.91,4,,0.09,,0
1,29199,4.5,3.91,4.5,,0.59,,0
1,4892,5,3.91,4.25,,1.09,,0.75
1,16924,3,3.91,3.67,,0.91,,0.67
1,19088,4,3.91,4,,0.09,,0
1,24805,3,3.91,3.67,,0.91,,0.67
1,20623,5,3.91,5,,1.09,,0
1,13621,5,3.91,5,,1.09,,0
1,14398,5,3.91,5,,1.09,,0
1,20674,3.5,3.91,3.5,,0.41,,0
1,9646,4,3.91,4,,0.09,,0
1,10455,3,3.91,3,,0.91,,0
1,17780,5,3.91,4,,1.09,,1
1,18133,3,3.91,3.2,,0.91,,0.2
1,23012,4,3.91,4,,0.09,,0
1,7017,4,3.91,4,,0.09,,0
1,27163,4.5,3.91,4.5,,0.59,,0
1,11525,5,3.91,3.78,,1.09,,1.22
1,25941,4,3.91,4,,0.09,,0
1,7723,4.5,3.91,4.75,,0.59,,0.25
1,959,3,3.91,3.33,,0.91,,0.33
1,3773,4,3.91,4,,0.09,,0
1,3272,5,3.91,5,,1.09,,0
1,28724,4.5,3.91,4.5,,0.59,,0
1,13123,3,3.91,3,,0.91,,0
1,18247,3,3.91,3,,0.91,,0
1,23302,3,3.91,3,,0.91,,0
1,19920,4,3.91,4,,0.09,,0
1,18226,4,3.91,3.5,,0.09,,0.5
1,15913,5,3.91,5,,1.09,,0
1,15240,3,3.91,3.5,,0.91,,0.5
1,21925,4.5,3.91,4.5,,0.59,,0
1,7782,4,3.91,4,,0.09,,0
1,10641,5,3.91,5,,1.09,,0
1,14315,3,3.91,3.4,,0.91,,0.4
1,18250,3.5,3.91,3.5,,0.41,,0
1,21067,4,3.91,4,,0.09,,0
1,24720,5,3.91,5,,1.09,,0
1,27899,4,3.91,4.5,,0.09,,0.5
1,28959,4,3.91,3.5,,0.09,,0.5
1,29499,5,3.91,4,,1.09,,1
1,7131,4,3.91,3.5,,0.09,,0.5
1,9241,2.5,3.91,2.5,,1.41,,0
1,8492,5,3.91,4.5,,1.09,,0.5
1,6785,4,3.91,4.33,,0.09,,0.33
1,4829,4,3.91,3.75,,0.09,,0.25
1,47,1,3.91,1,,2.91,,0
1,3821,4,3.91,4,,0.09,,0
1,18847,4,3.91,4,,0.09,,0
1,16867,4,3.91,3,,0.09,,1
1,12704,4,3.91,4,,0.09,,0
1,13227,3,3.91,3.36,,0.91,,0.36
1,6100,5,3.91,5,,1.09,,0
1,5773,3,3.91,4,,0.91,,1
1,3512,5,3.91,5,,1.09,,0
1,25473,3,3.91,3,,0.91,,0
1,25203,3.5,3.91,3.5,,0.41,,0
1,25534,2,3.91,2,,1.91,,0
1,6599,3.5,3.91,2.5,,0.41,,1
1,17273,4,3.91,3.83,,0.09,,0.17
1,24495,4,3.91,3,,0.09,,1
1,14208,3,3.91,3.5,,0.91,,0.5
1,20274,4,3.91,4,,0.09,,0
1,28793,3,3.91,3,,0.91,,0
1,6072,4,3.91,4,,0.09,,0
1,10765,4,3.91,4,,0.09,,0
1,14107,4,3.91,4,,0.09,,0
1,7664,4,3.91,4,,0.09,,0
1,29214,3.5,3.91,3.5,,0.41,,0
1,29027,1,3.91,1,,2.91,,0
1,21619,4.5,3.91,4.25,,0.59,,0.25
1,17482,3.5,3.91,4.25,,0.41,,0.75
1,12161,3,3.91,3,,0.91,,0
1,21391,5,3.91,4.33,,1.09,,0.67
1,24108,5,3.91,4.5,,1.09,,0.5
1,25163,4.5,3.91,4.5,,0.59,,0
1,4422,5,3.91,5,,1.09,,0
1,18296,3,3.91,4,,0.91,,1
1,2017,3,3.91,3,,0.91,,0
1,20853,3,3.91,3,,0.91,,0
1,23859,5,3.91,5,,1.09,,0
1,22320,4,3.91,3.17,,0.09,,0.83
1,18894,4,3.91,4.5,,0.09,,0.5
